Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
7/20/2020,95.84091187,95.97976763,93.60463378,93.95055398,90318000
7/21/2020,94.51816559,96.71059726,94.26725426,96.63508077,103433200
7/22/2020,94.78368378,95.46820901,94.13082819,94.21852188,89001600
7/23/2020,90.46947479,94.59368053,89.65583994,94.51572562,197004400
7/24/2020,90.24536133,90.59128161,86.86414315,88.65950741,185438800
7/27/2020,92.38418579,92.47675631,91.08822087,91.31233191,121214000
7/28/2020,90.86654663,92.13084943,90.8616698,91.95301619,103625600
7/29/2020,92.60829926,92.79344028,91.31476538,91.35130441,90329200
7/30/2020,93.72888184,93.83362955,91.36836341,91.77761549,158130000
7/31/2020,103.5412369,103.6922699,98.24529157,100.2525895,374336800
8/3/2020,106.1502304,108.7811454,105.1319695,105.4315971,308151200
8/4/2020,106.859108,107.9553237,105.6142903,106.3402313,173071600
8/5/2020,107.2464371,107.5679955,106.1112439,106.5789659,121776800
8/6/2020,110.9881897,111.4851429,106.9882243,107.580179,202428800
8/7/2020,108.4647903,110.9662282,107.6643305,110.5074267,198045600
8/10/2020,110.0412979,111.0638375,107.3787911,109.9168337,212403600
8/11/2020,106.7686996,109.8021491,106.5075721,109.3018645,187902400
8/12/2020,110.3170929,110.5757776,107.6692274,107.8644587,165598000
8/13/2020,112.2694092,113.2773068,111.2127001,111.7032283,210082000
8/14/2020,112.1693497,112.2596443,110.3512285,112.093697,165565200
8/17/2020,111.876503,113.3212392,111.246876,113.2968334,119561600
8/18/2020,112.8087387,113.2358134,111.2907928,111.6275729,105633600
8/19/2020,112.9502945,114.370625,112.8551217,113.218743,145538000
8/20/2020,115.4566193,115.5713196,112.9747014,112.9917862,126907200
8/21/2020,121.4063873,121.89203,116.4083892,116.4205884,338054800
8/24/2020,122.858429,125.7161747,120.9841826,125.6307508,345937600
8/25/2020,121.8505249,122.1970688,120.1202629,121.7260682,211495600
8/26/2020,123.5075607,123.9663622,122.1018725,123.1732234,163022400
8/27/2020,122.0311127,124.4471339,120.8816662,124.1127966,155552400
8/28/2020,121.8334427,123.4294766,121.6089201,123.0097229,187630000
8/31/2020,125.9650879,127.8783894,122.9975349,124.5398867,225702700
9/1/2020,130.9825745,131.5878104,127.4195574,129.5964139,151948100
9/2/2020,128.2688141,134.6920186,123.9736693,134.3113126,200119000
9/3/2020,117.9995346,125.769854,117.6285923,123.8858513,257599600
9/4/2020,118.0776291,120.7523352,108.2475886,117.2088376,332607200
9/8/2020,110.1315994,116.154572,109.9949361,111.2346698,231366600
9/9/2020,114.5243683,116.300999,112.5134586,114.4658004,176940500
9/10/2020,110.7856445,117.6286053,109.8192373,117.491942,182274400
9/11/2020,109.3311234,112.4841581,107.3787819,111.8398819,180860300
9/14/2020,112.6110764,113.1674935,110.1120812,111.9863276,140150100
9/15/2020,112.7867813,115.9983843,110.9027713,115.5102989,184642000
9/16/2020,109.458046,113.2358302,109.3701941,112.4841819,154679000
9/17/2020,107.710701,109.5263796,106.119545,107.1054798,178011000
9/18/2020,104.2940826,108.2378135,103.5619546,107.7692557,287104900
9/21/2020,107.4568863,107.5642657,100.6432107,102.048899,195713800
9/22/2020,109.145668,110.1706505,106.5588211,109.9949394,183055400
9/23/2020,104.567421,109.4385113,104.2257552,108.9601897,150718700
9/24/2020,105.6411972,107.6228226,102.4979263,102.6638735,167743300
9/25/2020,109.6044617,109.7606526,105.1043135,105.8462054,149981400
9/28/2020,112.2205963,112.5720184,110.0925436,112.2694078,137672400
9/29/2020,111.3713379,112.5622676,110.8637323,111.8203831,99382200
9/30/2020,113.050354,114.4658063,110.9125447,111.078492,142675200
10/1/2020,114.0069962,114.9148354,113.069873,114.8367399,116120400
10/2/2020,110.326828,112.6208355,109.5458958,110.1999285,144712000
10/5/2020,113.7239151,113.8703422,110.8442138,111.1956359,106243800
10/6/2020,110.463501,113.3529659,109.5751819,112.9429685,161498200
10/7/2020,112.3377457,112.7965472,111.4103789,111.888708,96849000
10/8/2020,112.2303772,113.626302,111.8594275,113.4798748,83477200
10/9/2020,114.1826935,114.2119774,112.1815405,112.5329625,100506900
10/12/2020,121.4356537,122.1970657,116.4376563,117.1990684,240226800
10/13/2020,118.2142868,122.4020606,116.7988421,122.2849174,262330500
10/14/2020,118.3021622,120.0983132,116.769574,118.1166873,150712000
10/15/2020,117.8335953,118.311917,115.3346,115.8910172,112559200
10/16/2020,116.1838531,118.6535717,115.9788582,118.3900014,115393800
10/19/2020,113.2163086,117.5505025,112.9039342,117.1014648,120639300
10/20/2020,114.7098389,116.1448112,112.8746329,113.43105,124423700
10/21/2020,114.085083,115.8812337,113.6750856,113.8898444,89946000
10/22/2020,112.9917679,115.2271999,111.8594062,114.6512552,101988000
10/23/2020,112.2987213,113.7727417,111.5568292,113.6165508,82572600
10/26/2020,112.3084717,113.7727281,110.190175,111.293253,111850700
10/27/2020,113.8215103,114.4853067,111.8106009,112.7379602,92276800
10/28/2020,108.5501938,112.6793997,108.4525782,112.3084575,143937800
10/29/2020,112.5720291,114.1436649,109.5263732,109.6923279,146129200
10/30/2020,106.2659454,109.3213571,105.1531114,108.413518,190272600
11/2/2020,106.178093,108.0425827,104.7626483,106.5099949,122866900
11/3/2020,107.8083115,108.8332864,106.1390602,107.0468994,107624400
11/4/2020,112.2108383,112.8355871,109.6727956,111.4201423,138235500
11/5/2020,116.1936188,116.7695635,114.0850935,115.1393524,126387100
11/6/2020,116.0616226,116.5603233,113.5583085,115.6998136,114457900
11/9/2020,113.7440796,119.288515,113.4800621,117.8315133,154515300
11/10/2020,113.4018402,114.9859605,111.6025832,112.9911429,138023400
11/11/2020,116.8438873,116.9807864,113.8614342,114.5948254,112295000
11/12/2020,116.5700836,117.8608518,115.9442571,116.9710077,103162300
11/13/2020,116.618988,117.0199047,115.2597702,116.7950022,81581900
11/16/2020,117.6359634,118.3106783,115.5335736,116.2865187,91183000
11/17/2020,116.746109,117.9977622,116.3256311,116.9025694,74271000
11/18/2020,115.4162292,117.1665907,115.3868948,115.983387,76322100
11/19/2020,116.0127182,116.4234155,114.2232417,114.9859675,74113000
11/20/2020,114.7415085,116.1398415,114.6926202,116.012723,73604300
11/23/2020,111.3287811,115.0152984,111.2309971,114.5850398,127959300
11/24/2020,112.6195602,113.284502,110.0966925,111.3874683,113874200
11/25/2020,113.4605103,114.164567,112.6195544,112.991144,76499200
11/27/2020,114.0081024,114.8881733,113.6463009,113.9885486,46691300
11/30/2020,116.4136353,118.291115,114.2232348,114.3796952,169410200
12/1/2020,120.0023651,120.7357564,117.352379,118.330234,127728200
12/2/2020,120.3543777,120.6379566,118.2128732,119.3178465,89004200
12/3/2020,120.2174835,121.0388781,119.5036462,120.7846337,78967600
12/4/2020,119.5428009,120.1392932,118.8289633,119.8850487,78260400
12/7/2020,121.0095596,121.8114005,119.5427771,119.601446,86712000
12/8/2020,121.6256027,122.2123217,120.3641689,121.6158295,82225500
12/9/2020,119.0831604,123.1608133,118.3204348,121.7722612,115089200
12/10/2020,120.5108414,121.1268948,117.4892732,117.8315209,81312200
12/11/2020,119.699234,120.0414818,117.8804231,119.7187878,86939800
12/14/2020,119.0831604,120.6183922,118.8484773,119.8850011,79184500
12/15/2020,125.0480957,125.067657,121.3811394,121.5864881,157243700
12/16/2020,124.9796295,125.5272259,123.7573109,124.5884935,98208600
12/17/2020,125.8499222,126.7104393,125.2045344,126.0454902,94359800
12/18/2020,123.8551102,126.2410786,123.3270676,126.1041795,192541500
12/21/2020,125.3903351,125.4685653,120.7161897,122.2514216,121251600
12/22/2020,128.9595184,131.4334903,126.7788911,128.6954934,168904800
12/23/2020,128.059906,129.4973392,127.8838843,129.2333291,88223700
12/24/2020,129.0475159,130.5045251,128.1967869,128.4119161,54930100
12/28/2020,133.6630249,134.2986248,130.5534377,131.0228189,124486200
12/29/2020,131.8832855,135.7164749,131.3650236,134.9928719,121047300
12/30/2020,130.7587585,132.9784933,130.4458378,132.5775693,96452100
12/31/2020,129.7515564,131.7561617,128.803036,131.110774,99116600
1/4/2021,126.54422,130.651208,123.9529027,130.5632046,143301900
1/5/2021,128.1087646,128.8226095,125.5858972,126.035717,97664900
1/6/2021,123.7964401,128.1478993,123.5813108,124.8916404,155088000
1/7/2021,128.0207977,128.7150815,125.0285633,125.5174909,109578200
1/8/2021,129.1257324,129.69289,127.3460295,129.4973071,105158200
1/11/2021,126.1237259,127.2873757,125.6543597,126.329082,100384500
1/12/2021,125.9477234,126.8180137,124.0506824,125.6543639,91951100
1/13/2021,127.9914169,128.5390132,125.6445713,125.9085814,88636800
1/14/2021,126.0552902,128.0990036,125.908603,127.9034356,90221800
1/15/2021,124.3244934,127.3362888,124.1875943,125.9281751,111598500
1/19/2021,124.9992142,125.8597314,124.1289238,124.9503184,90757300
1/20/2021,129.1061554,129.5559751,125.7032252,125.8107898,104319500
1/21/2021,133.8390045,136.5770014,130.6316414,130.8369975,120150900
1/22/2021,135.9903259,136.7530518,132.0300095,133.2621016,114459400
1/25/2021,139.7550354,141.876979,133.5163157,139.9017226,157611700
1/26/2021,139.9897614,141.1045157,138.2393921,140.4200201,98390600
1/27/2021,138.9140778,141.1044783,137.300623,140.2537343,140843800
1/28/2021,134.0541382,138.8456366,133.6727753,136.4303336,142621100
1/29/2021,129.0377655,133.7119117,127.3265191,132.82206,177523800
2/1/2021,131.1694489,132.3819942,128.0305282,130.7880861,106239800
2/2/2021,132.0006256,133.2913862,131.629036,132.7242286,83305400
2/3/2021,130.973938,132.7634149,130.651244,132.7536268,89880900
2/4/2021,134.3474884,134.3572616,131.6094916,133.2816301,84183100
2/5/2021,133.9312744,134.5776267,133.0498958,134.5090823,75693800
2/8/2021,134.078186,134.1271548,132.1293414,133.216383,71297200
2/9/2021,133.1967926,135.0281241,133.0401134,133.7941761,76774200
2/10/2021,132.5896301,134.1565421,131.6201016,133.6570813,73046600
2/11/2021,132.3349915,133.5689244,131.0031209,133.0890541,64280000
2/12/2021,132.5700378,132.726732,130.9247937,131.571146,60145100
2/16/2021,130.4351349,133.196799,130.0433994,132.6875653,80576300
2/17/2021,128.1336975,129.4851583,126.7920394,128.5352206,97918500
2/18/2021,127.0271072,127.3111024,124.7746771,126.5276464,96856700
2/19/2021,127.1837769,128.0064137,126.1359164,127.546134,87668800
2/22/2021,123.3938446,127.0369022,123.0021166,125.3622648,103916400
2/23/2021,123.2567291,124.0891463,115.9412364,121.2001667,158273000
2/24/2021,122.7572937,122.9629492,119.7018317,122.3557779,111039900
2/25/2021,118.4874878,123.8443496,118.0467984,122.1011677,148199500
2/26/2021,118.7518845,122.267626,118.6931204,120.0543693,164560400
3/1/2021,125.1468124,125.2839161,120.2502317,121.1903743,116307900
3/2/2021,122.5320511,126.0575881,122.4243257,125.7540024,102260900
3/3/2021,119.535347,123.109853,119.3198962,122.2284669,112966300
3/4/2021,117.6452713,121.0435003,116.166509,119.2317665,178155000
3/5/2021,118.9085846,119.4178333,115.1382183,118.4776905,153766600
3/8/2021,113.9532394,118.4972662,113.8063405,118.4287144,154376600
3/9/2021,118.5853958,119.5353337,116.332973,116.5680068,129525800
3/10/2021,117.4983521,119.6430493,116.9793082,119.1729817,111943300
3/11/2021,119.4374161,120.6615615,118.7518976,120.0054213,103026500
3/12/2021,118.5266342,118.6637379,116.6953178,117.9096677,88105100
3/15/2021,121.4254074,121.4352027,117.9292491,118.8987774,92403800
3/16/2021,122.9727402,124.5886135,122.1403229,123.1000486,115227900
3/17/2021,122.179512,123.2567585,119.8095607,121.4841983,111932600
3/18/2021,118.0369873,120.6321769,117.8313318,120.338379,121229700
3/19/2021,117.5081558,118.9183736,117.2045702,117.4200209,185549500
3/22/2021,120.837822,121.307897,117.772565,117.8411169,111912300
3/23/2021,120.0054016,121.6702361,119.6136737,120.7790623,95467100
3/24/2021,117.6060791,120.3579627,117.5864961,120.2796156,88530500
3/25/2021,118.0957336,119.1436091,116.5386245,117.0674561,98844700
3/26/2021,118.7029343,118.9673539,116.4602989,117.8607216,94071200
3/29/2021,118.8791962,120.0445849,118.2328513,119.1338205,80819200
3/30/2021,117.4200134,117.9096715,116.4015237,117.6256689,85671900
3/31/2021,119.6234665,120.9651248,118.6441504,119.1338084,118323800
4/1/2021,120.4559021,121.6114956,119.9564487,121.1022544,75089100
4/5/2021,123.2959061,123.5505304,120.5244395,121.3078955,88651200
4/6/2021,123.5994949,124.500464,123.0510803,123.8834975,80171300
4/7/2021,125.2545471,125.2741302,122.5516322,123.2273628,83466700
4/8/2021,127.6636581,127.6930364,125.86172,126.2828187,88844600
4/9/2021,130.249054,130.28822,126.792069,127.1152451,106686700
4/12/2021,128.5254517,130.1021512,127.9280682,129.7789751,91420000
4/13/2021,131.6495056,131.8747592,129.2012144,129.7006754,91266500
4/14/2021,129.2991486,132.2077196,128.9368063,132.148963,87222800
4/15/2021,131.7180481,132.2077063,130.8758354,131.0521202,89347100
4/16/2021,131.3850708,131.8845167,130.5232677,131.5221745,84922400
4/19/2021,132.0509949,132.6679689,130.5820206,130.7485025,94264200
4/20/2021,130.3567963,132.72674,129.0836821,132.227294,94812300
4/21/2021,130.7387238,130.9835528,128.5842309,129.6223038,68847100
4/22/2021,129.2109833,131.3752637,128.6919469,130.2882221,84566500
4/23/2021,131.5417633,132.3252043,129.4264367,129.4264367,78657500
4/26/2021,131.9334869,132.2664509,130.7974765,132.0412123,66905100
4/27/2021,131.610321,132.6092279,131.3361137,132.2174924,66015800
4/28/2021,130.8170471,132.2272647,130.3273891,131.5319437,107760100
4/29/2021,130.7190857,134.2348412,129.7103915,133.6472457,151101000
4/30/2021,128.7409058,130.7974607,128.3589731,129.0542792,109839500
5/3/2021,129.7985687,131.2969363,129.1032626,129.3089106,75135100
5/4/2021,125.205574,128.7702919,124.0793589,128.476494,137564700
5/5/2021,125.4504089,127.751793,125.3230931,126.5276478,84000900
5/6/2021,127.0564804,127.0662682,124.5004572,125.2447396,78128300
5/7/2021,127.7333527,128.7633692,127.0172268,128.361179,78973300
5/10/2021,124.4372635,127.0760936,124.3980234,126.9485764,88071200
5/11/2021,123.515152,123.8682978,120.434869,121.1509874,126142800
5/12/2021,120.4348679,122.2693025,119.9247617,121.0528898,112172300
5/13/2021,122.5930176,123.7505738,121.896523,122.2104361,105861300
5/14/2021,125.0258636,125.4574971,123.4562976,123.848691,81918000
5/17/2021,123.8682938,124.5157439,122.7892177,124.4078355,74244600
5/18/2021,122.4753189,124.574615,122.4066506,124.1527934,63342900
5/19/2021,122.3183594,122.5439805,120.5231648,120.8174617,92612000
5/20/2021,124.8884964,125.2907016,122.7205326,122.8480647,76857100
5/21/2021,123.044281,125.5653985,122.8284643,125.3888218,79295400
5/24/2021,124.6825104,125.5065372,123.5445779,123.6132462,63092900
5/25/2021,124.4863129,125.8793096,123.9173429,125.3888123,72009500
5/26/2021,124.4372635,124.9669934,124.015442,124.5451718,56575900
5/27/2021,122.8971329,125.2122455,122.7009399,124.0350729,94625600
5/28/2021,122.2398682,123.4072363,122.1810118,123.1816077,71311100
6/1/2021,121.9161453,122.9657932,121.5826158,122.700932,67637100
6/2/2021,122.6813126,122.8578892,121.6905285,121.9161496,59278900
6/3/2021,121.1902237,122.4753046,120.7880185,122.3085399,76229200
6/4/2021,123.4955215,123.7603902,121.4943223,121.710139,75169300
6/7/2021,123.5053253,123.9173349,122.4556775,123.7701865,71057600
6/8/2021,124.3293686,126.0166624,123.8094505,124.192032,74403800
6/9/2021,124.711937,125.320147,124.1135388,124.7904171,56877900
6/10/2021,123.7113495,125.751789,123.5445847,124.6040371,71186400
6/11/2021,124.9277573,125.0160493,123.7015327,124.1233542,53522400
6/14/2021,127.9981995,128.0570558,124.6530633,125.3887979,96906500
6/15/2021,127.1742325,128.1159798,126.9289875,127.4685294,62746300
6/16/2021,127.6744995,128.4004299,126.0166564,127.8903162,91815000
6/17/2021,129.2832947,130.0288488,127.1839989,127.3311549,96721700
6/18/2021,127.9786072,129.0086238,127.7627905,128.2238521,108953300
6/21/2021,129.7835999,129.8915082,126.7523766,127.8216407,79663300
6/22/2021,131.4316254,131.5297293,129.1165132,129.6168223,74783600
6/23/2021,131.1569672,131.7651847,130.6959056,131.2256429,60214200
6/24/2021,130.8724823,132.0790829,130.4016013,131.8926944,68711000
6/25/2021,130.5782166,131.3433796,130.2839196,130.9215655,70783700
6/28/2021,132.2164459,132.6775076,130.8136521,130.8725085,62111300
6/29/2021,133.7369843,133.8939446,131.7946483,132.2360863,64556100
6/30/2021,134.3549957,134.7964336,133.2857164,133.5800133,63261400
7/1/2021,134.6590729,134.7179293,133.1777841,134.0018183,52485800
7/2/2021,137.2979431,137.3371757,135.1299711,135.2771121,78852600
7/6/2021,139.3187408,140.4272377,137.4058334,137.4058334,108181800
7/7/2021,141.8202362,142.1341419,139.9465615,140.8098134,104911600
7/8/2021,140.5155182,141.3199136,137.9943935,138.8870885,105575500
7/9/2021,142.3499298,142.8796521,139.9367138,140.0348177,99890800
7/12/2021,141.7515717,143.536962,141.2610818,143.4290536,76299700
7/13/2021,142.869873,144.6552632,140.8981094,141.2904952,100827100
7/14/2021,146.3131104,146.725135,144.8710691,145.2830937,127050800
7/15/2021,145.6558685,147.1469619,144.2923073,146.4014227,106820300
7/16/2021,143.6055603,146.9114558,143.1052662,145.6361947,93251400
7/19/2021,139.7405701,141.3297675,138.975407,141.0158468,121434600
7/20/2021,143.370163,144.3021056,140.2408506,140.7313404,96350000
7/21/2021,142.6344452,143.3505712,141.8791016,142.7619773,74993500
7/22/2021,144.007843,145.3812088,143.0366676,143.1641998,77338200
7/23/2021,145.7343292,145.8912896,144.1255233,144.7435452,71447400
7/26/2021,146.1561584,146.9801777,144.8906864,145.4498519,72434100
7/27/2021,143.9783783,146.3719709,142.781582,146.2836713,104818600
7/28/2021,142.2223969,144.1745513,139.8288046,142.0556321,118931200
7/29/2021,142.869873,143.7625681,141.830037,141.9379454,56699500
7/30/2021,143.0856628,143.5467244,141.3689488,141.6338175,70440600
8/2/2021,142.7521362,144.1549297,142.4872676,143.5761554,62880000
8/3/2021,144.5571747,145.2242337,142.4186311,143.0366531,64786600
8/4/2021,144.154953,144.9789723,143.4976984,144.4688737,56368300
8/5/2021,144.2628479,145.0280107,143.3897767,144.1843677,46397700
8/6/2021,143.5751343,144.5281113,143.0740906,143.7814552,54126800
8/9/2021,143.5260468,144.1253416,142.9660583,143.6341168,48908700
8/10/2021,143.0446472,145.1176162,142.7499094,143.8699012,69023100
8/11/2021,143.3000641,144.1449711,142.975854,143.4867319,48493500
8/12/2021,146.276886,146.4340815,143.2804124,143.6242757,72282600
8/13/2021,146.4832306,146.8172598,145.6677957,146.3555074,59375000
8/16/2021,148.4677582,148.5365368,143.8993742,145.9330368,103296000
8/17/2021,147.5540924,149.0179326,146.473392,147.5933838,92229700
8/18/2021,143.7913055,148.0747858,143.5849846,147.1709341,86326000
8/19/2021,144.1253204,145.4025076,141.9639348,142.4846318,86960300
8/20/2021,145.5891724,145.8937293,144.2039152,144.8523353,60549600
8/23/2021,147.0824738,147.5540452,145.294409,145.7070359,60131800
8/24/2021,146.9940796,148.2123223,146.5323272,146.827065,48606400
8/25/2021,145.7561646,147.6817716,145.2059954,147.1807129,58991300
8/26/2021,144.9505768,146.5028486,144.9211045,145.7463734,48597200
8/27/2021,145.9919891,146.1393506,144.2530495,144.8916356,55802400
8/30/2021,150.4326477,150.7961642,146.0018063,146.384961,90956700
8/31/2021,149.1653137,150.118291,148.6347826,149.9807486,86453100
9/1/2021,149.8333588,152.2600101,149.6663442,150.1477498,80313700
9/2/2021,150.9533386,152.0045666,149.7252769,151.1694787,71115500
9/3/2021,151.5919495,151.9161596,150.4031791,151.0614184,57808700
9/7/2021,153.9399719,154.4999602,151.6803357,152.2501581,82278300
9/8/2021,152.3877563,154.2838769,151.2775835,154.2249323,74420200
9/9/2021,151.3659973,153.3701876,151.2480932,152.7610738,57305700
9/10/2021,146.355484,152.751224,146.0902185,152.2796525,140893200
9/13/2021,146.9253082,148.7624838,146.1393457,147.9863554,102404300
9/14/2021,145.5203705,148.4186076,144.3316153,147.711243,109296300
9/15/2021,146.4144287,146.8172366,143.8011098,145.9526763,83281300
9/16/2021,146.1786499,146.3554986,144.636212,145.8348016,68034100
9/17/2021,143.4965668,146.2081369,143.2018289,146.2081369,129868800
9/20/2021,140.4313049,142.2979526,138.7906164,141.2762119,123478900
9/21/2021,140.9127045,142.0621834,140.2741184,141.4039291,75834000
9/22/2021,143.2902679,143.8600755,141.1779925,141.9148296,76404300
9/23/2021,144.2530365,144.4986488,143.0839194,144.0761878,64838200
9/24/2021,144.3414612,144.8818113,143.0053294,143.1035804,53477900
9/27/2021,142.8186646,143.3983211,141.29588,142.9169155,74150700
9/28/2021,139.4193878,142.2095403,139.2032478,140.7358663,108972300
9/29/2021,140.3232727,141.9148362,139.5373101,139.9695903,74602000
9/30/2021,139.0165863,141.8460453,138.8004462,141.1386805,89056700
10/1/2021,140.1464081,140.4116736,136.6685436,139.409571,94639600
10/4/2021,136.6980286,139.7141559,135.8433023,139.2720416,98322000
10/5/2021,138.6334534,139.7436261,136.9141667,137.0418899,80861100
10/6/2021,139.5078125,139.6551739,135.9415164,137.0222168,83221100
10/7/2021,140.7751617,141.6888474,140.2151734,140.5492026,61732700
10/8/2021,140.3920288,141.649563,140.0579996,141.5022016,58773200
10/11/2021,140.3036194,142.2685185,139.3211698,139.7731032,64452200
10/12/2021,139.0263977,140.7358649,138.5646453,140.7162117,73035900
10/13/2021,138.4369354,138.918326,136.7569405,138.7611455,78762700
10/14/2021,141.2369232,141.3548273,139.026412,139.6158877,69907100
10/15/2021,142.2980042,142.3569487,140.9913443,141.2467908,67940300
10/18/2021,143.977951,144.2628548,140.6474484,140.9323522,85589200
10/19/2021,146.1491699,146.5519778,143.9779651,144.4298834,76378900
10/20/2021,146.6404114,147.121817,145.5204195,146.090242,58418800
10/21/2021,146.8565216,147.0137171,145.2747776,146.1982824,61421000
10/22/2021,146.0804138,147.5442539,146.0312883,147.0628633,58883400
10/25/2021,146.0312653,146.7484491,145.0291628,146.0705566,50720600
10/26/2021,146.6993561,148.1926684,146.3947842,146.7091752,60893400
10/27/2021,146.2376099,147.1021552,145.8839275,146.7386537,56094900
10/28/2021,149.8922882,150.4817488,147.0923019,147.1905528,100077900
10/29/2021,147.170929,147.3084713,143.840426,144.6362076,124953200
11/1/2021,146.3456421,147.0726449,145.2059974,146.3751144,74588300
11/2/2021,147.3870697,148.9098693,146.0411038,146.0509379,69122000
11/3/2021,148.8312836,149.3028551,147.1905947,147.7505831,54511500
11/4/2021,148.3105774,149.7547643,147.9961864,148.9196913,60394600
11/5/2021,148.8418427,149.7470134,147.641504,149.442012,65463900
11/8/2021,148.0153961,149.127189,147.73991,148.9697641,55020900
11/9/2021,148.379425,148.9894278,147.6415126,147.7792557,56787900
11/10/2021,145.5360107,147.7103994,145.4671467,147.6021716,65187100
11/11/2021,145.4868011,147.0216565,145.2998609,146.5592452,41000000
11/12/2021,147.5726471,147.9760278,145.1030906,146.0377767,63804000
11/15/2021,147.5824738,149.4321789,147.0216531,147.9465057,59222800
11/16/2021,148.56633,149.048438,146.9330806,147.5234164,59256200
11/17/2021,151.0162506,152.501909,148.5565424,148.5663758,88807000
11/18/2021,155.3256683,156.1127781,150.5833581,151.2327248,137827700
11/19/2021,157.9624786,158.424905,154.0072633,155.1092078,117305600
11/22/2021,158.424881,163.0294473,158.4051991,159.0742325,117467900
11/23/2021,158.8085785,159.1922923,156.4964471,158.523244,96041900
11/24/2021,159.3300476,159.5268212,157.0671132,158.1592242,69463600
11/26/2021,154.2827148,157.8640489,153.8399704,156.998242,76959800
11/29/2021,157.6574554,158.5921415,156.2308127,156.8014668,88748200
11/30/2021,162.6358948,162.8523503,157.3425984,157.4114774,174048100
12/1/2021,162.1144714,167.5553454,161.878334,164.780787,152052500
12/2/2021,161.1207275,161.5536386,155.2567913,156.1816441,136739200
12/3/2021,159.2316742,162.3014004,157.1458463,161.3765477,118023100
12/6/2021,162.6555786,165.1743172,161.6323317,161.6421651,107497000
12/7/2021,168.4211426,168.8147049,165.6269175,166.3549966,120405400
12/8/2021,172.2582703,173.1240923,167.9488571,169.3558179,116998900
12/9/2021,171.7466736,173.9013805,171.1169888,172.0910388,108923700
12/10/2021,176.5578308,176.7349376,171.8745524,172.3861758,115402700
12/13/2021,172.9076385,179.1946516,172.7010165,178.2009199,153237000
12/14/2021,171.5203552,174.8754004,169.4345277,172.4255259,139380400
12/15/2021,176.4103088,176.6070825,169.532958,172.2878347,131063300
12/16/2021,169.4837341,178.2206228,167.9980757,176.3905992,150185800
12/17/2021,168.3817902,170.6742401,166.9551624,167.1912847,195432700
12/20/2021,167.0142059,167.830831,164.7611196,165.5678961,107499100
12/21/2021,170.2019501,170.4085571,166.3943121,168.7949894,91185900
12/22/2021,172.8092651,173.0257207,169.375507,170.2511625,92135300
12/23/2021,173.4389801,173.9998009,172.4452632,173.0159174,68356600
12/27/2021,177.4236603,177.5122062,174.2162064,174.2358733,74919600
12/28/2021,176.4004364,178.4075668,175.6526905,177.2564251,79144300
12/29/2021,176.4889984,177.7188526,175.2689777,176.4398012,62348900
12/30/2021,175.3280029,177.6598166,175.2197752,176.5775389,59773000
12/31/2021,174.7081604,176.3413952,174.403144,175.2197689,64062300
1/3/2022,179.0765839,179.9325725,174.8458979,174.9639591,104487900
1/4/2022,176.803833,179.9916204,176.2331789,179.686619,99310400
